CAV,r,m,v,,
1.457253008,0.734278971,-0.314285714,0.101868898,486,13
3.53107268,0.683828792,-0.314285714,0.226905614,487,13
2.626957757,0.62407022,-0.314285714,0.080377185,488,13
1.735867413,0.645441279,-0.314285714,0.377702251,489,13
1.562462156,0.667462188,-0.314285714,0.175132282,490,13
1.562483184,0.598575224,-0.314285714,0.5189383,491,13
1.448215753,0.610188448,-0.314285714,0.097476041,492,13
2.883578025,0.570896193,-0.314285714,-0.092718812,493,13
2.551465343,0.555531105,-0.314285714,0.010079292,494,13
4.896780313,0.579629455,-0.314285714,0.032832874,495,13
3.109439606,0.553256062,-0.314285714,0.092996765,496,13
2.452355726,0.560522576,-0.314285714,-0.046869256,497,13
3.27456125,0.549063341,-0.314285714,0.117478829,498,13
3.218508203,0.564673343,-0.314285714,0.063160088,499,13
1.823737001,0.63250723,-0.314285714,0.141198437,500,13
1.885996625,0.669410229,-0.314285714,-0.352141716,501,13
1.760780015,0.705462202,-0.314285714,-0.435344298,502,13
1.111282156,0.787805117,-0.314285714,0.071788494,503,13
0.983336491,0.716239008,-0.314285714,0.316097452,504,13
0.681517131,0.732008495,-0.314285714,0.247495256,505,13
1.214997797,0.750993712,-0.314285714,-0.342470476,506,13
1.541565845,0.824465439,-0.314285714,-0.553437866,507,13
2.74697764,0.598521317,-0.314285714,-0.625489904,508,13
0.987328738,0.752296155,-0.314285714,0.065617987,509,13
0.499772891,0.70894057,-0.314285714,0.022450377,510,13
0.503725924,0.757750682,-0.314285714,0.811120937,511,13
4.012863803,0.583518124,-0.314285714,-0.262451064,512,13
0.916331952,0.651179384,-0.314285714,0.212276275,513,13
1.006659635,0.665145316,-0.314285714,0.156196007,514,13
0.512321031,0.859096564,-0.314285714,0.34545599,515,13
0.810923885,0.923819148,-0.314285714,-0.105241991,516,13
0.887789265,0.773911916,-0.314285714,0.265224271,517,13
0.658504737,0.803816189,-0.314285714,0.396138751,518,13
1.048284924,0.758134692,-0.314285714,0.050777534,519,13
0.840142215,0.741796324,-0.314285714,0.461935473,520,13
0.751578395,0.685644022,-0.314285714,0.639063742,521,13
1.578072136,0.693726371,-0.314285714,0.178617334,522,13
2.81777466,0.748326335,-0.314285714,0.059119196,523,13
0.743811836,0.759923191,-0.314285714,0.519130031,524,13
0.637012083,0.669122081,-0.314285714,0.322513471,525,13
2.030791117,0.612355746,-0.314285714,0.307286736,526,13
1.624192386,0.635828292,-0.314285714,0.28315261,527,13
4.176795047,0.671521376,-0.314285714,0.379741687,528,13
1.171927395,0.705507605,-0.314285714,0.204091338,529,13
1.196938265,0.712213843,-0.314285714,0.111110093,530,13
1.161386845,0.670396875,-0.314285714,0.172814635,531,13
1.464074964,0.628702737,-0.314285714,0.145727317,532,13
0.837948074,0.89694191,-0.314285714,0.393224514,533,13
0.842928001,0.891036903,-0.542857143,0.024039586,534,14
0.938726737,0.867582961,-0.542857143,-0.082149165,535,14
0.797595124,0.751999674,-0.542857143,0.233249123,536,14
0.648697741,0.708040281,-0.542857143,0.464357724,537,14
0.852618023,0.841284033,-0.542857143,0.0379493,538,14
0.855643676,0.771087841,-0.542857143,0.030260449,539,14
0.850377843,0.699910506,-0.542857143,0.101868898,540,14
1.062351658,0.756838837,-0.542857143,0.226905614,541,14
1.051762203,0.793547437,-0.542857143,0.080377185,542,14
0.834824544,0.732266784,-0.542857143,0.377702251,543,14
0.95016598,0.687237652,-0.542857143,0.175132282,544,14
0.954630912,0.860329057,-0.542857143,-0.092718812,545,14
0.755763426,0.832756953,-0.542857143,0.010079292,546,14
1.371861405,0.779532514,-0.542857143,0.032832874,547,14
0.908004795,0.809707699,-0.542857143,0.092996765,548,14
0.805237669,0.788737501,-0.542857143,0.063160088,549,14
1.114205472,0.700550937,-0.542857143,0.141198437,550,14
0.954709329,0.930370956,-0.542857143,0.059119196,551,14
1.262861163,0.819154398,-0.542857143,0.379741687,552,14
0.921071549,0.851051852,-0.314285714,0.024039586,553,15
1.122770301,0.826191462,-0.314285714,-0.082149165,554,15
0.903397074,0.798527516,-0.314285714,0.0379493,555,15
0.969950946,0.765855603,-0.314285714,-0.018179249,556,15
0.899459533,0.666217181,-0.314285714,0.396588657,557,15
1.246297356,0.654542117,-0.314285714,0.101868898,558,15
1.422626614,0.712043796,-0.314285714,0.226905614,559,15
1.340254911,0.748955036,-0.314285714,0.080377185,560,15
1.030753185,0.683536839,-0.314285714,0.377702251,561,15
1.291662075,0.635431462,-0.314285714,0.175132282,562,15
1.135945729,0.818847722,-0.314285714,-0.092718812,563,15
0.866145493,0.789197006,-0.314285714,0.010079292,564,15
1.533762604,0.732438562,-0.314285714,0.032832874,565,15
1.039235476,0.76436745,-0.314285714,0.092996765,566,15
0.802159438,0.836612164,-0.314285714,-0.046869256,567,15
0.885823288,0.814833647,-0.314285714,0.117478829,568,15
0.823827681,0.741812213,-0.314285714,0.063160088,569,15
1.119307882,0.647448727,-0.314285714,0.141198437,570,15
1.297543754,0.895815003,-0.314285714,0.059119196,571,15
0.914427017,0.855837085,-0.314285714,0.307286736,572,15
0.6365202,0.808192563,-0.314285714,0.28315261,573,15
1.792763539,0.777791921,-0.314285714,0.379741687,574,15
0.715556297,0.919925721,-0.714285714,0.024039586,575,16
0.793873918,0.924912375,-0.714285714,-0.082149165,576,16
0.622219332,0.863942337,-0.714285714,0.233249123,577,16
0.758620126,0.921238205,-0.714285714,0.0379493,578,16
1.21548913,0.705322391,-0.714285714,-0.071903459,579,16
0.656442212,0.746407401,-0.714285714,0.582089937,580,16
0.501587905,0.960989103,-0.714285714,0.590860127,581,16
0.5843276,0.955570665,-0.714285714,0.371660406,582,16
0.492787596,0.957711834,-0.714285714,0.102718597,583,16
1.278642511,0.756951484,-0.714285714,-0.018179249,584,16
2.134077126,0.709840634,-0.714285714,0.396588657,585,16
2.729322954,0.724213079,-0.714285714,0.101868898,586,16
2.811558372,0.762211281,-0.714285714,0.226905614,587,16
1.80976308,0.806041637,-0.714285714,0.080377185,588,16
1.246663847,0.777043075,-0.714285714,0.377702251,589,16
1.625845492,0.763120961,-0.714285714,0.175132282,590,16
0.795073741,0.856746677,-0.714285714,0.5189383,591,16
0.744178499,0.865753346,-0.714285714,0.010079292,592,16
0.991142079,0.828579343,-0.714285714,0.032832874,593,16
1.048430226,0.86062885,-0.714285714,0.092996765,594,16
0.702486371,0.899366211,-0.714285714,-0.046869256,595,16
0.832894059,0.905836827,-0.714285714,0.117478829,596,16
1.062019314,0.868468519,-0.714285714,0.063160088,597,16
0.877501746,0.837448363,-0.714285714,0.141198437,598,16
0.526607974,0.81056642,-0.714285714,0.473065614,599,16
0.269606482,0.864302575,-0.714285714,0.488151334,600,16
0.728443902,0.87579556,-0.714285714,0.265224271,601,16
0.722743938,0.836317756,-0.714285714,0.050777534,602,16
0.424519323,0.85013483,-0.714285714,0.639063742,603,16
0.733053043,0.872182404,-0.714285714,0.178617334,604,16
3.035863683,0.876148424,-0.714285714,0.059119196,605,16
0.647833529,0.887845985,-0.714285714,0.307286736,606,16
0.800497514,0.835886772,-0.714285714,0.28315261,607,16
2.61672643,0.799612537,-0.714285714,0.379741687,608,16
5.051365871,0.443707185,-0.485714286,0.024039586,609,17
2.738016309,0.497006139,-0.485714286,0.283230671,610,17
4.08909618,0.507972931,-0.485714286,-0.082149165,611,17
2.120462152,0.612455324,-0.485714286,0.233249123,612,17
0.517271634,0.743094064,-0.485714286,0.464357724,613,17
2.374596803,0.57488984,-0.485714286,0.024757839,614,17
3.427241839,0.570873772,-0.485714286,0.0379493,615,17
1.795899752,0.55648613,-0.485714286,-0.396144089,616,17
1.969758948,0.592527066,-0.485714286,-0.37610716,617,17
1.220524659,0.672047603,-0.485714286,0.030260449,618,17
1.866888052,0.648897726,-0.485714286,0.104353985,619,17
1.045080291,0.69074566,-0.485714286,0.138969263,620,17
2.261611424,0.643597519,-0.485714286,-0.152173471,621,17
2.284250361,0.681780417,-0.485714286,-0.201876111,622,17
1.530545796,0.717702189,-0.485714286,0.056352968,623,17
1.504417578,0.781595105,-0.485714286,-0.315072859,624,17
1.508594147,0.708468663,-0.485714286,0.174920113,625,17
1.812339075,0.578359262,-0.485714286,-0.055581466,626,17
0.974150553,0.777901035,-0.485714286,0.590860127,627,17
0.655115142,0.824513241,-0.485714286,0.460068738,628,17
0.890554257,0.775489402,-0.485714286,0.336701259,629,17
1.91197345,0.653750953,-0.485714286,0.371660406,630,17
1.620373502,0.544219601,-0.485714286,0.110682522,631,17
1.167468403,0.612883819,-0.485714286,0.102718597,632,17
1.048045511,0.74764263,-0.485714286,-0.018179249,633,17
0.884459813,0.786089161,-0.485714286,0.396588657,634,17
1.651141121,0.745364101,-0.485714286,0.101868898,635,17
4.245978691,0.674902421,-0.485714286,0.226905614,636,17
2.633684855,0.586846188,-0.485714286,0.080377185,637,17
1.706326461,0.639247895,-0.485714286,0.377702251,638,17
1.997504293,0.67724632,-0.485714286,0.175132282,639,17
1.54208854,0.510671219,-0.485714286,0.5189383,640,17
1.309437251,0.483958245,-0.485714286,0.097476041,641,17
2.53998221,0.464180613,-0.485714286,-0.092718812,642,17
2.538442996,0.471685116,-0.485714286,0.010079292,643,17
4.271310066,0.543746496,-0.485714286,0.032832874,644,17
3.841246315,0.496188843,-0.485714286,0.092996765,645,17
3.112479307,0.438404742,-0.485714286,-0.046869256,646,17
4.501527686,0.469597345,-0.485714286,0.117478829,647,17
3.741225909,0.543990673,-0.485714286,0.063160088,648,17
2.281964816,0.656575956,-0.485714286,0.141198437,649,17
1.779876851,0.624378214,-0.485714286,-0.352141716,650,17
1.626969448,0.670574398,-0.485714286,-0.435344298,651,17
0.98246362,0.676696659,-0.485714286,0.316097452,652,17
0.918901718,0.678148068,-0.485714286,0.247495256,653,17
0.945000612,0.711507679,-0.485714286,-0.342470476,654,17
0.616153185,0.577416779,-0.485714286,0.157032663,655,17
2.410252318,0.465889265,-0.485714286,-0.625489904,656,17
1.411132847,0.675821788,-0.485714286,0.065617987,657,17
0.635322028,0.61774142,-0.485714286,0.022450377,658,17
0.600551033,0.685639949,-0.485714286,0.811120937,659,17
1.036307802,0.569635451,-0.485714286,0.670870244,660,17
3.295806687,0.455546556,-0.485714286,-0.262451064,661,17
1.224088703,0.546320148,-0.485714286,0.212276275,662,17
2.7365768,0.504415908,-0.485714286,-0.428875972,663,17
1.088051924,0.575753444,-0.485714286,0.156196007,664,17
0.634865467,0.919736956,-0.485714286,-0.105241991,665,17
1.104917353,0.733858836,-0.485714286,0.265224271,666,17
0.582813193,0.759036231,-0.485714286,0.396138751,667,17
1.198096219,0.725757931,-0.485714286,0.050777534,668,17
0.760381732,0.718683189,-0.485714286,0.461935473,669,17
0.790336471,0.626862689,-0.485714286,0.639063742,670,17
1.496479836,0.627221204,-0.485714286,0.178617334,671,17
2.71417159,0.699982584,-0.485714286,0.059119196,672,17
0.425834631,0.699503408,-0.485714286,0.519130031,673,17
0.761306996,0.57390863,-0.485714286,0.322513471,674,17
1.73172218,0.50249583,-0.485714286,0.307286736,675,17
1.530350634,0.572093663,-0.485714286,0.28315261,676,17
3.451673569,0.637374876,-0.485714286,0.379741687,677,17
1.443056201,0.632044602,-0.485714286,0.051455923,678,17
1.140649999,0.643040998,-0.485714286,0.204091338,679,17
1.286580563,0.656205796,-0.485714286,0.111110093,680,17
1.196324745,0.594593324,-0.485714286,0.172814635,681,17
2.014251567,0.549483798,-0.485714286,0.145727317,682,17
0.739960609,0.898374551,-0.485714286,0.393224514,683,17
2.021879734,0.653578225,-0.142857143,0.024039586,684,18
1.191256921,0.626652552,-0.142857143,0.283230671,685,18
2.429084084,0.572347079,-0.142857143,-0.082149165,686,18
2.97022135,0.463237552,-0.142857143,0.233249123,687,18
1.74912277,0.453087157,-0.142857143,0.464357724,688,18
2.961709751,0.484339566,-0.142857143,0.024757839,689,18
3.275203931,0.50886983,-0.142857143,0.0379493,690,18
2.587020246,0.627795834,-0.142857143,-0.396144089,691,18
2.406893918,0.560977015,-0.142857143,-0.37610716,692,18
4.357241132,0.427753536,-0.142857143,0.030260449,693,18
3.800029746,0.449174214,-0.142857143,-0.015512702,694,18
4.215392893,0.492072184,-0.142857143,0.104353985,695,18
1.803453394,0.543033915,-0.142857143,0.138969263,696,18
3.06278352,0.601262439,-0.142857143,-0.152173471,697,18
2.820372035,0.66359077,-0.142857143,-0.201876111,698,18
2.612466959,0.573891656,-0.142857143,-0.219813961,699,18
1.827658496,0.639591493,-0.142857143,0.056352968,700,18
0.850076747,0.640250568,-0.142857143,0.327816172,701,18
2.080501857,0.746025326,-0.142857143,-0.315072859,702,18
1.319266408,0.693364788,-0.142857143,0.174920113,703,18
2.279196197,0.566695353,-0.142857143,-0.055581466,704,18
0.963173489,0.841752148,-0.142857143,-0.071903459,705,18
0.818239596,0.80625394,-0.142857143,-0.018179249,706,18
0.853342958,0.777485379,-0.142857143,0.396588657,707,18
1.030226319,0.736856249,-0.142857143,0.101868898,708,18
1.686624003,0.719782834,-0.142857143,0.226905614,709,18
2.016423244,0.684884492,-0.142857143,0.080377185,710,18
1.132353449,0.655785017,-0.142857143,0.377702251,711,18
1.503431207,0.642971544,-0.142857143,0.175132282,712,18
1.024107438,0.704039293,-0.142857143,0.5189383,713,18
1.493019992,0.674444494,-0.142857143,-0.092718812,714,18
1.751585966,0.626313943,-0.142857143,0.010079292,715,18
3.004794428,0.604465097,-0.142857143,0.032832874,716,18
2.130182987,0.583528944,-0.142857143,0.092996765,717,18
1.407319003,0.662674103,-0.142857143,-0.046869256,718,18
1.922812573,0.588267184,-0.142857143,0.117478829,719,18
2.577392648,0.514386371,-0.142857143,0.063160088,720,18
2.603988397,0.480220684,-0.142857143,0.141198437,721,18
1.46199131,0.702106224,-0.142857143,-0.352141716,722,18
1.828379058,0.733667111,-0.142857143,-0.435344298,723,18
0.912305077,0.784698936,-0.142857143,0.071788494,724,18
1.588859635,0.869374832,-0.142857143,-0.553437866,725,18
2.669249145,0.722847053,-0.142857143,-0.625489904,726,18
2.209940631,0.692957722,-0.142857143,-0.262451064,727,18
1.912457053,0.688578967,-0.142857143,-0.428875972,728,18
1.52500226,0.856196444,-0.142857143,0.059119196,729,18
1.441549159,0.737563462,-0.142857143,0.307286736,730,18
1.157375259,0.73501632,-0.142857143,0.28315261,731,18
1.574450978,0.747467153,-0.142857143,0.379741687,732,18
1.085308904,0.698270038,-0.142857143,0.145727317,733,18
1.394397871,0.682697184,-0.314285714,0.024039586,734,19
0.793629963,0.659305085,-0.314285714,0.283230671,735,19
2.026141398,0.607684576,-0.314285714,-0.082149165,736,19
1.885440841,0.488278342,-0.314285714,0.233249123,737,19
0.80358305,0.452786671,-0.314285714,0.464357724,738,19
2.147740023,0.520363631,-0.314285714,0.024757839,739,19
2.529134713,0.546363372,-0.314285714,0.0379493,740,19
1.320734248,0.59716655,-0.314285714,-0.37610716,741,19
2.333979408,0.451461199,-0.314285714,0.030260449,742,19
2.109150035,0.477575284,-0.314285714,-0.015512702,743,19
2.887971369,0.527003944,-0.314285714,0.104353985,744,19
1.130749366,0.574376719,-0.314285714,0.138969263,745,19
2.177075474,0.63417025,-0.314285714,-0.152173471,746,19
1.512167062,0.692321906,-0.314285714,-0.201876111,747,19
1.273775139,0.598148217,-0.314285714,-0.219813961,748,19
1.236683566,0.667274403,-0.314285714,0.056352968,749,19
0.75666991,0.661039064,-0.314285714,0.327816172,750,19
1.086490884,0.767505552,-0.314285714,-0.315072859,751,19
1.025256483,0.71985393,-0.314285714,0.174920113,752,19
1.177765392,0.602855892,-0.314285714,-0.055581466,753,19
0.88567586,0.740322661,-0.314285714,0.101868898,754,19
1.338242569,0.728721723,-0.314285714,0.226905614,755,19
1.316632995,0.700089861,-0.314285714,0.080377185,756,19
1.026538543,0.650457906,-0.314285714,0.175132282,757,19
0.86179991,0.697915082,-0.314285714,-0.092718812,758,19
0.992856561,0.651837158,-0.314285714,0.010079292,759,19
1.406367755,0.625290185,-0.314285714,0.032832874,760,19
1.932888204,0.5793817,-0.314285714,0.100955605,761,19
1.276325135,0.6105061,-0.314285714,0.092996765,762,19
0.876271335,0.68933668,-0.314285714,-0.046869256,763,19
1.398937058,0.620961775,-0.314285714,0.117478829,764,19
1.778246056,0.544433129,-0.314285714,0.063160088,765,19
1.333527231,0.493258778,-0.314285714,0.141198437,766,19
0.888940532,0.75935832,-0.314285714,-0.435344298,767,19
0.805878729,0.80541843,-0.314285714,0.071788494,768,19
1.146157284,0.719893889,-0.314285714,-0.262451064,769,19
0.626763205,0.953860871,-0.314285714,-0.105241991,770,19
1.256390292,0.867261645,-0.314285714,0.059119196,771,19
1.346225005,0.759488895,-0.314285714,0.379741687,772,19
3.89264515,0.657169066,-0.2,0.024039586,773,20
2.893768565,0.618556622,-0.2,0.283230671,774,20
5.409939848,0.606917944,-0.2,-0.082149165,775,20
1.754572294,0.655614158,-0.2,0.233249123,776,20
2.425873869,0.610457602,-0.2,0.024757839,777,20
4.707712709,0.596670868,-0.2,0.0379493,778,20
4.567059038,0.603883365,-0.2,-0.396144089,779,20
3.949597876,0.586114255,-0.2,-0.37610716,780,20
1.665705847,0.640609902,-0.2,0.030260449,781,20
2.200317128,0.622329633,-0.2,-0.015512702,782,20
2.242543383,0.602059807,-0.2,0.138969263,783,20
6.28263969,0.592779354,-0.2,-0.152173471,784,20
7.206933069,0.617654068,-0.2,-0.201876111,785,20
3.068778057,0.634286326,-0.2,-0.219813961,786,20
4.979438159,0.620152002,-0.2,0.056352968,787,20
1.280545909,0.661469277,-0.2,0.327816172,788,20
6.773466961,0.685103625,-0.2,-0.315072859,789,20
3.612325305,0.666271698,-0.2,-0.226736799,790,20
1.24630169,0.735215873,-0.2,0.746452675,791,20
4.518378265,0.636322941,-0.2,0.174920113,792,20
1.15682648,0.920084922,-0.2,0.590860127,793,20
1.209466542,0.9145033,-0.2,0.336701259,794,20
1.806453257,0.836411172,-0.2,0.371660406,795,20
1.692392213,0.769071739,-0.2,0.110682522,796,20
1.784705674,0.806754134,-0.2,0.102718597,797,20
1.132368344,0.865161483,-0.2,0.077653643,798,20
1.130188582,0.874145683,-0.2,-0.018179249,799,20
0.91620316,0.876085234,-0.2,0.396588657,800,20
1.293560974,0.844437582,-0.2,0.101868898,801,20
3.176979275,0.812429374,-0.2,0.226905614,802,20
2.694228998,0.766182574,-0.2,0.080377185,803,20
1.344513361,0.772094429,-0.2,0.377702251,804,20
1.297646238,0.780095368,-0.2,0.175132282,805,20
1.373185651,0.745078913,-0.2,0.5189383,806,20
1.578169928,0.734316695,-0.2,0.097476041,807,20
2.269296449,0.71042965,-0.2,-0.092718812,808,20
1.975718268,0.688535584,-0.2,0.010079292,809,20
3.912076254,0.717923228,-0.2,0.100955605,810,20
2.331258558,0.673594942,-0.2,0.092996765,811,20
2.952137141,0.681979841,-0.2,-0.046869256,812,20
3.097322844,0.631626874,-0.2,0.117478829,813,20
2.543307502,0.647739455,-0.2,0.063160088,814,20
1.460687341,0.69430367,-0.2,0.141198437,815,20
4.012723501,0.636527551,-0.2,-0.352141716,816,20
4.991140322,0.657727442,-0.2,-0.435344298,817,20
1.483949934,0.675603046,-0.2,0.624540823,818,20
2.55862947,0.707512551,-0.2,0.071788494,819,20
1.455888011,0.690425718,-0.2,0.433379714,820,20
2.556894736,0.677403928,-0.2,0.316097452,821,20
1.729172844,0.699982637,-0.2,0.314483499,822,20
1.699538103,0.723669234,-0.2,0.247495256,823,20
2.489393506,0.719744997,-0.2,-0.342470476,824,20
