CAV,Rrup,Mw,Vs30,zh,
2.435382673,107.4721683,5.1,421.7628,1845,42
1.102568564,125.382361,5.9,206.55794,1846,43
0.808068465,136.5109592,5.9,248.68715,1847,43
1.724610639,107.5080744,5.9,127.1408,1848,43
2.101558063,115.4091893,5.9,185.37057,1849,43
2.651107959,102.7817118,5.9,171.66423,1850,43
1.531666135,116.4790306,5.9,255.86218,1851,43
3.009766577,97.91082037,5.9,144.11224,1852,43
1.652264921,97.71989977,5.9,307.31921,1853,43
0.550639334,126.3688401,5.9,416.52783,1854,43
0.917297691,119.17243,5.9,278.27405,1855,43
0.884104512,116.3966997,5.9,274.86993,1856,43
0.738758039,108.3349546,5.9,264.42551,1857,43
0.591457659,95.75574303,5.9,762.54822,1858,43
0.695813468,85.71708566,5.9,410.40256,1859,43
0.792469001,176.3465771,5.9,274.122,1860,43
1.700050295,87.4081352,5.9,136.088,1861,43
2.637764514,79.25653879,5.9,119.6667,1862,43
0.757120717,80.33122938,5.9,615.7157,1863,43
1.481621275,79.06414701,5.9,262.0394,1864,43
1.453783531,70.59532015,5.9,458.2165,1865,43
1.37345848,71.52683595,5.9,382.2518,1866,43
1.365767222,65.82912247,5.9,381.2995,1867,43
1.502221464,58.62303921,5.9,343.7977,1868,43
2.369633906,56.47923682,5.9,138.1374,1869,43
1.857668495,53.87917708,5.9,375.5872,1870,43
0.789281743,48.84383231,5.9,670.2175,1871,43
1.882210337,42.14025449,5.9,473.4697,1872,43
5.724089043,37.40717647,5.9,99.70285,1873,43
3.603268098,31.89207649,5.9,396.2268,1874,43
0.702543525,163.0035518,5.9,305.2342,1875,43
0.718739781,120.7992611,5.9,456.5407,1876,43
1.592427043,83.90773281,5.9,295.9659,1877,43
2.202736556,91.97851696,5.9,185,1878,43
1.409513712,75.08012131,5.9,300.8308,1879,43
0.638666508,63.80000165,5.9,457.6144,1880,43
2.135556286,115.5428198,5.9,89.19601,1881,43
1.345737049,90.37358672,5.9,259.5523,1882,43
0.394679941,90.55428678,5.9,242.8009,1883,43
0.802561168,77.3178061,5.9,821.5139,1884,43
0.65503261,96.53623149,5.9,661.4196,1885,43
1.438415041,112.4629936,5.9,156.3224,1886,43
0.802822181,89.86265303,5.9,325.5844,1887,43
1.692828241,100.9222796,5.9,146.4362,1888,43
1.785173312,100.3283382,5.9,120.869,1889,43
0.405929938,75.34849405,5.9,735.3477,1890,43
1.091605816,81.39967584,5.9,298.5533,1891,43
1.474988723,71.45086539,5.9,346.2746,1892,43
2.352341711,35.46436288,5.9,399.9957,1893,43
1.704122552,48.29965995,5.9,309.6915,1894,43
2.007557442,58.41007371,5.9,199.3158,1895,43
0.727433259,68.8913377,5.9,486.1633,1896,43
1.062485489,57.3131089,5.9,211.9324,1897,43
0.725188629,41.42534025,5.9,576.5403,1898,43
1.267308018,39.41734622,5.9,459.312,1899,43
3.710792095,25.95063687,5.9,360.4274,1900,43
3.459055225,21.45520584,5.9,443.9416,1901,43
6.142763083,20.03913266,5.9,314.4844,1902,43
23.75211466,15.89326291,5.9,323.0094,1903,43
4.173931411,21.28460361,5.9,369.3285,1904,43
7.202114051,34.17029069,5.9,130.5803,1905,43
1.576566822,45.50873189,5.9,375.2507,1906,43
1.915207007,32.34745343,5.9,529.2412,1907,43
1.733064733,57.63719666,5.9,224.2975,1908,43
1.687498441,71.93100752,5.9,302.2495,1909,43
0.850500166,53.61726257,5.9,662.6323,1910,43
0.635322352,159.0943111,5.9,309.0803,1911,43
1.215664172,171.61402,5.9,256.9584,1912,43
0.898000527,180.1686482,5.9,421.7628,1913,43
1.080113627,60.36675288,5.9,350.0002,1914,43
0.914110716,56.76017297,5.9,463.8018,1915,43
2.065366002,70.26323731,5.9,253.933,1916,43
1.725840103,67.05110089,5.9,321.4917,1917,43
2.251504026,65.58681293,5.9,278.458,1918,43
1.555482002,78.1746569,5.9,306.3208,1919,43
1.591348994,92.59731337,5.9,293.7617,1920,43
1.092945318,79.13953056,5.9,430.6437,1921,43
0.863233245,107.5235236,5.9,264.1159,1922,43
1.477638267,52.54965591,5.9,1044.785,1923,43
3.625578078,37.17127697,5.9,303.7069,1924,43
3.956530758,19.6020529,5.9,455.1924,1925,43
2.084107834,40.60374913,5.9,384.4722,1926,43
3.304224827,37.80933304,5.9,186.1839,1927,43
4.07193746,20.08494704,5.9,420.9702,1928,43
2.93464566,22.14662625,5.9,403.4972,1929,43
1.829603928,34.70565772,5.9,526.4553,1930,43
4.082588118,29.04771103,5.9,260.7138,1931,43
1.431960451,56.01358922,5.9,537.7812,1932,43
0.46860064,43.88029033,5.9,234.4741,1933,43
2.362153793,87.54121981,5.8,243.39799,1934,44
1.491237716,84.27847128,5.8,363.31973,1935,44
2.240199415,71.00392975,5.8,206.55794,1936,44
2.245111445,34.31604313,5.8,336.31079,1937,44
2.132311285,12.27055311,5.8,480.68826,1938,44
1.77456443,49.69143646,5.8,243.66833,1939,44
2.268798716,57.44297361,5.8,248.68715,1940,44
1.769234791,86.41186731,5.8,127.1408,1941,44
1.340547623,71.10613075,5.8,131.13963,1942,44
1.988864417,30.2202263,5.8,245.74942,1943,44
1.891037492,40.65124514,5.8,228.96497,1944,44
2.674627983,54.45993541,5.8,275.56555,1945,44
1.056063048,65.89601777,5.8,290.70941,1946,44
1.9614104,80.92028679,5.8,185.37057,1947,44
1.583057321,96.33849369,5.8,171.66423,1948,44
1.125179955,89.35269717,5.8,255.86218,1949,44
0.454101385,85.56542037,5.8,389.23804,1950,44
0.904172907,104.1249727,5.8,307.31921,1951,44
1.481666871,72.22142851,5.8,215.21594,1952,44
1.599448138,111.529058,5.8,209.85481,1953,44
0.509427976,114.3842941,5.8,576.61603,1954,44
0.621784594,146.7466889,5.8,416.52783,1955,44
1.285718591,107.7877467,5.8,228.0233,1956,44
1.758779116,91.3164307,5.8,432.8886,1957,44
3.106857765,80.63928799,5.8,274.5092,1958,44
1.755573705,84.47824302,5.8,333.0297,1959,44
2.206179924,79.30481754,5.8,265.5409,1960,44
2.529146079,66.11346701,5.8,420.4355,1961,44
3.360428295,58.39438012,5.8,307.42,1962,44
1.288128493,91.28794137,5.8,522.9963,1963,44
1.26823618,107.519227,5.8,272.6518,1964,44
2.094312379,86.52692688,5.8,203.2111,1965,44
2.092166458,74.14708587,5.8,238.2027,1966,44
3.044226127,62.68542495,5.8,246.7284,1967,44
5.730283195,47.15883895,5.8,274.122,1968,44
2.530383248,63.736787,5.8,270.7708,1969,44
1.475025202,87.00401783,5.8,218.1334,1970,44
1.943155715,71.83222606,5.8,281.2124,1971,44
3.543003012,49.68194927,5.8,258.5682,1972,44
3.005230947,26.03268443,5.8,291.7127,1973,44
0.796584923,106.3662703,5.8,136.088,1974,44
2.410742223,104.7417277,5.8,89.19601,1975,44
2.05492758,98.09352834,5.8,156.3224,1976,44
1.222989294,106.3699996,5.8,146.4362,1977,44
1.445310936,99.89063951,5.8,120.869,1978,44
0.554596035,143.3002181,5.8,353.3482,1979,44
0.764307211,130.4672593,5.8,253.6669,1980,44
1.017253852,116.3870998,5.8,478.8921,1981,44
0.525497658,114.7108492,5.8,629.692,1982,44
1.059266279,121.9534751,5.8,309.0803,1983,44
1.991318445,136.7570931,5.8,256.9584,1984,44
2.078857533,103.6547621,5.8,377.0819,1985,44
1.196673556,96.64390245,5.8,363.2759,1986,44
3.945211218,95.49828718,5.8,421.7628,1987,44
0.604473875,138.4969283,5.8,327.6713,1988,44
0.46037938,95.22439925,5.8,504.4681,1989,44
0.769196528,137.2250271,5.8,253.933,1990,44
1.011543483,103.8247576,5.8,293.7617,1991,44
1.504062801,82.55116433,5.2,243.39799,1992,45
1.545352956,75.66209721,5.2,206.55794,1993,45
0.857992191,61.00923344,5.2,336.31079,1994,45
0.870445369,67.08120669,5.2,243.66833,1995,45
1.223039191,71.77161973,5.2,248.68715,1996,45
1.084362076,77.94069585,5.2,275.56555,1997,45
1.161976903,92.91652426,5.2,185.37057,1998,45
1.097452685,105.934682,5.2,171.66423,1999,45
0.547410948,105.7429044,5.2,228.0233,2000,45
0.612092572,100.4172836,5.2,432.8886,2001,45
0.993217884,89.87921954,5.2,274.5092,2002,45
0.572636488,86.08952626,5.2,333.0297,2003,45
1.51144617,77.36061471,5.2,265.5409,2004,45
0.712632396,72.76313307,5.2,420.4355,2005,45
0.933534405,72.12451086,5.2,307.42,2006,45
1.26408944,79.60557645,5.2,203.2111,2007,45
0.890983931,71.79900721,5.2,238.2027,2008,45
2.064852943,66.432013,5.2,246.7284,2009,45
2.719873934,62.53817959,5.2,274.122,2010,45
1.133404613,66.50164282,5.2,270.7708,2011,45
1.000886323,80.65812714,5.2,218.1334,2012,45
1.191374614,73.14050593,5.2,281.2124,2013,45
1.257915189,62.38349364,5.2,258.5682,2014,45
0.804790545,61.22607081,5.2,291.7127,2015,45
0.651205106,107.1560229,5.2,136.088,2016,45
0.836201106,116.7907034,5.2,119.6667,2017,45
0.70953093,134.2848751,5.2,138.1374,2018,45
1.247266367,90.28087458,5.2,156.3224,2019,45
0.753387988,108.5926293,5.2,309.0803,2020,45
2.148831773,122.6528325,5.2,256.9584,2021,45
0.930938989,92.31653658,5.2,377.0819,2022,45
0.754481717,88.27515002,5.2,363.2759,2023,45
2.649365878,90.07863552,5.2,421.7628,2024,45
1.239192116,113.2012839,5.5,243.39799,2025,46
1.521376643,95.62470605,5.5,206.55794,2026,46
1.74832539,41.68499645,5.5,480.68826,2027,46
1.406817137,75.9638485,5.5,243.66833,2028,46
1.923802956,81.717422,5.5,248.68715,2029,46
1.737071591,92.04769544,5.5,131.13963,2030,46
3.292284254,74.75055056,5.5,275.56555,2031,46
2.358378809,98.69552545,5.5,185.37057,2032,46
1.96168071,112.1079975,5.5,171.66423,2033,46
2.347962544,81.20967059,5.5,166.97049,2034,46
1.440078676,93.69187352,5.5,215.21594,2035,46
0.724229301,87.26751681,5.5,307.42,2036,46
1.415910654,78.26199875,5.5,274.122,2037,46
0.930528149,92.65533375,5.5,270.7708,2038,46
0.873803635,98.14568428,5.5,281.2124,2039,46
1.86237805,79.04488898,5.5,258.5682,2040,46
1.303687622,59.76087528,5.5,291.7127,2041,46
1.333728872,123.2204148,5.5,156.3224,2042,46
1.257950967,145.763198,5.8,243.39799,2043,47
0.791260802,154.4272408,5.8,363.31973,2044,47
1.665751439,143.9915802,5.8,206.55794,2045,47
1.10089092,110.5465755,5.8,336.31079,2046,47
0.882277728,130.1401313,5.8,243.66833,2047,47
1.32922369,139.0843129,5.8,248.68715,2048,47
0.807522589,155.1904916,5.8,131.13963,2049,47
0.929498135,123.2576406,5.8,245.74942,2050,47
1.075450142,145.9358585,5.8,275.56555,2051,47
0.786380444,154.576731,5.8,215.21594,2052,47
1.948536536,53.15733253,5.8,209.85481,2053,47
0.680337545,78.5539467,5.8,576.61603,2054,47
0.890310892,171.8355134,5.8,416.52783,2055,47
1.368917751,82.88151976,5.8,228.0233,2056,47
2.213336597,55.04587963,5.8,432.8886,2057,47
3.556152122,60.79111928,5.8,274.5092,2058,47
2.098826119,79.81869741,5.8,333.0297,2059,47
2.678355944,98.20100361,5.8,265.5409,2060,47
1.748421602,82.54924254,5.8,420.4355,2061,47
2.393782628,73.2461154,5.8,307.42,2062,47
0.981514634,120.965118,5.8,522.9963,2063,47
1.50718052,127.3515313,5.8,203.2111,2064,47
1.297002885,120.9910322,5.8,238.2027,2065,47
1.774274703,103.412748,5.8,246.7284,2066,47
4.330958704,91.69143417,5.8,274.122,2067,47
1.623952009,116.5767384,5.8,270.7708,2068,47
1.210649442,137.2517312,5.8,218.1334,2069,47
1.570283741,136.5263929,5.8,281.2124,2070,47
1.649705832,116.3195473,5.8,258.5682,2071,47
1.491908524,97.06895954,5.8,291.7127,2072,47
0.549557789,198.0475688,5.8,259.5523,2073,47
1.226608058,153.6842494,5.8,156.3224,2074,47
0.811680277,107.9207569,5.8,487.2012,2075,47
0.801138567,136.2239152,5.8,353.3482,2076,47
1.006552368,118.5223066,5.8,253.6669,2077,47
1.212534315,101.3434646,5.8,478.8921,2078,47
1.002944029,132.3375464,5.8,309.0803,2079,47
2.941351799,135.7752267,5.8,256.9584,2080,47
1.277740098,135.8129044,5.8,377.0819,2081,47
1.219889633,113.6598206,5.8,363.2759,2082,47
4.448688227,98.92486492,5.8,421.7628,2083,47
0.757888493,135.9185381,5.8,327.6713,2084,47
0.488062766,100.7346067,5.8,504.4681,2085,47
0.585595034,17.58949053,5.1,209.85481,2086,48
0.399926679,27.15891152,5.1,576.61603,2087,48
0.715153244,32.32610092,5.1,228.0233,2088,48
1.203669306,14.45531407,5.1,432.8886,2089,48
1.777095326,25.67607309,5.1,274.5092,2090,48
0.92973419,39.12756538,5.1,333.0297,2091,48
0.650436409,62.72960704,5.1,265.5409,2092,48
0.561240898,53.63759169,5.1,420.4355,2093,48
0.698570032,51.5337391,5.1,307.42,2094,48
0.918496754,74.30440531,5.1,274.122,2095,48
1.240933904,88.8561271,5.1,256.9584,2096,48
1.470687478,55.7687347,5.1,421.7628,2097,48
3.100593726,103.1200887,5.8,243.39799,2098,49
1.634595381,117.563825,5.8,363.31973,2099,49
3.375668605,111.1005937,5.8,206.55794,2100,49
2.457592167,91.04120623,5.8,336.31079,2101,49
0.734273814,110.6286947,5.8,480.68826,2102,49
1.772382649,106.0542828,5.8,243.66833,2103,49
2.702728808,113.5447394,5.8,248.68715,2104,49
1.63727365,130.2798595,5.8,127.1408,2105,49
1.410152237,128.3847574,5.8,131.13963,2106,49
1.868138204,111.3907151,5.8,245.74942,2107,49
1.606183722,122.8038333,5.8,228.96497,2108,49
2.50343658,127.4173903,5.8,275.56555,2109,49
0.967094879,142.7710569,5.8,290.70941,2110,49
1.652613367,143.1551653,5.8,185.37057,2111,49
1.397528617,157.3690863,5.8,171.66423,2112,49
1.636048296,126.474527,5.8,215.21594,2113,49
3.970064378,20.15872142,5.8,209.85481,2114,49
2.245283407,12.22904877,5.8,576.61603,2115,49
0.969174886,112.1403345,5.8,584.48499,2116,49
0.841994745,134.0578105,5.8,477.51245,2117,49
1.183527383,125.5003902,5.8,394.61996,2118,49
0.706131403,155.680705,5.8,351.03799,2119,49
0.957444096,135.155775,5.8,292.66544,2120,49
0.756944791,128.4873708,5.8,346.97205,2121,49
1.722889575,110.9061515,5.8,416.52783,2122,49
1.462249446,103.4516263,5.8,278.27405,2123,49
1.563681267,113.241241,5.8,274.86993,2124,49
1.557246289,139.2407787,5.8,264.42551,2125,49
0.467197466,155.3418451,5.8,410.40256,2126,49
4.431017716,15.3435168,5.8,228.0233,2127,49
6.953521084,11.52497973,5.8,432.8886,2128,49
10.84230057,18.38717624,5.8,274.5092,2129,49
7.837947378,25.09203638,5.8,333.0297,2130,49
5.605627007,47.90339724,5.8,265.5409,2131,49
5.026422838,42.02224437,5.8,420.4355,2132,49
6.227907824,42.71675284,5.8,307.42,2133,49
2.44074898,68.38073659,5.8,522.9963,2134,49
1.803621938,94.86681007,5.8,272.6518,2135,49
3.668894551,79.08814291,5.8,203.2111,2136,49
3.262982784,78.1230323,5.8,238.2027,2137,49
3.794741274,64.4626591,5.8,246.7284,2138,49
10.06682846,63.63696062,5.8,274.122,2139,49
4.040832817,79.04068042,5.8,270.7708,2140,49
4.485048189,91.82341863,5.8,218.1334,2141,49
3.169308077,99.9591351,5.8,281.2124,2142,49
3.552337572,87.74050365,5.8,258.5682,2143,49
2.694801515,82.81765652,5.8,291.7127,2144,49
1.092249624,149.9370859,5.8,136.088,2145,49
1.54899544,161.5880699,5.8,119.6667,2146,49
0.846063014,173.9130816,5.8,138.1374,2147,49
0.932489943,128.4889935,5.8,316.2039,2148,49
0.972835557,119.006709,5.8,298.9396,2149,49
3.927620717,103.5413454,5.8,89.19601,2150,49
0.965894751,141.5819718,5.8,259.5523,2151,49
0.572208241,150.9247993,5.8,821.5139,2152,49
0.720553451,124.671354,5.8,661.4196,2153,49
4.50417826,108.0844075,5.8,156.3224,2154,49
1.169823949,129.4085354,5.8,325.5844,2155,49
2.96835722,119.4607081,5.8,146.4362,2156,49
1.873475307,123.7785134,5.8,120.869,2157,49
1.148872154,138.7180852,5.8,298.5533,2158,49
1.607765516,41.7891027,5.8,487.2012,2159,49
0.752627434,65.99280783,5.8,498.6939,2160,49
1.870604239,70.08027919,5.8,353.3482,2161,49
0.761767313,95.34516659,5.8,432.5877,2162,49
2.298256464,51.96977284,5.8,253.6669,2163,49
2.509680896,34.601624,5.8,478.8921,2164,49
1.306512174,59.72098577,5.8,629.692,2165,49
2.73283502,69.62630546,5.8,309.0803,2166,49
8.792643915,70.28195265,5.8,256.9584,2167,49
0.976483518,95.22434931,5.8,523.1513,2168,49
1.019714583,89.11288891,5.8,386.0611,2169,49
2.860019896,81.24578126,5.8,377.0819,2170,49
2.594736796,56.5287318,5.8,363.2759,2171,49
9.602031896,39.18115534,5.8,421.7628,2172,49
1.637666367,70.20212816,5.8,327.6713,2173,49
1.477356487,41.49065303,5.8,504.4681,2174,49
1.415011256,149.2484072,5.8,253.933,2175,49
1.04725933,159.4727586,5.8,278.458,2176,49
1.397106709,134.2562656,5.8,293.7617,2177,49
0.656199216,140.6868792,5.1,206.55794,2178,50
0.628629484,111.6277033,5.1,336.31079,2179,50
0.498447032,129.6255997,5.1,243.66833,2180,50
0.706321493,138.1233748,5.1,248.68715,2181,50
0.915272652,58.04142013,5.1,209.85481,2182,50
0.6051132,73.74146415,5.1,576.61603,2183,50
0.68696692,161.2976314,5.1,416.52783,2184,50
0.968262441,76.62145415,5.1,228.0233,2185,50
1.724660498,56.45281254,5.1,432.8886,2186,50
4.251427793,60.42430767,5.1,274.5092,2187,50
2.060274187,74.52854509,5.1,333.0297,2188,50
1.702180273,91.57837355,5.1,265.5409,2189,50
1.437240867,79.06024919,5.1,420.4355,2190,50
1.727259526,72.80943084,5.1,307.42,2191,50
0.714049665,112.7579381,5.1,522.9963,2192,50
0.71673597,115.0096106,5.1,238.2027,2193,50
0.93031224,98.939495,5.1,246.7284,2194,50
2.540272297,90.58741833,5.1,274.122,2195,50
1.065430152,112.0840566,5.1,270.7708,2196,50
0.593628734,130.3759124,5.1,218.1334,2197,50
0.802736174,132.1000238,5.1,281.2124,2198,50
1.175960137,114.4223599,5.1,258.5682,2199,50
0.98636917,100.1335488,5.1,291.7127,2200,50
0.487213274,188.6224404,5.1,259.5523,2201,50
0.463540116,99.58218494,5.1,487.2012,2202,50
0.556790026,125.7849365,5.1,353.3482,2203,50
0.693006875,92.70351482,5.1,478.8921,2204,50
0.482511736,122.041332,5.1,309.0803,2205,50
1.511208811,125.2191952,5.1,256.9584,2206,50
0.564671682,126.8145671,5.1,377.0819,2207,50
0.775078429,104.9257384,5.1,363.2759,2208,50
2.469105723,90.84402765,5.1,421.7628,2209,50
0.554609854,125.3783554,5.1,327.6713,2210,50
0.460692292,92.55568936,5.1,504.4681,2211,50
1.859284797,61.10641149,4.8,243.39799,2212,51
0.902371914,71.53998752,4.8,363.31973,2213,51
2.269723468,71.31133468,4.8,206.55794,2214,51
1.262570002,79.61557359,4.8,336.31079,2215,51
1.419637236,78.26692375,4.8,243.66833,2216,51
1.933711916,79.78257554,4.8,248.68715,2217,51
0.614452707,81.93823885,4.8,127.1408,2218,51
0.621858939,86.5465636,4.8,131.13963,2219,51
0.739125736,94.72974312,4.8,245.74942,2220,51
0.556966871,98.95171344,4.8,228.96497,2221,51
1.133757896,94.83060534,4.8,275.56555,2222,51
0.79277148,84.1154468,4.8,215.21594,2223,51
0.431102253,120.3403736,4.8,209.85481,2224,51
0.227702699,100.2874707,4.8,576.61603,2225,51
0.543859492,105.8921438,4.8,584.48499,2226,51
0.503418161,108.1489371,4.8,394.61996,2227,51
0.853490128,81.84380815,4.8,416.52783,2228,51
1.10482116,66.42539965,4.8,278.27405,2229,51
0.712666721,76.95864301,4.8,274.86993,2230,51
0.577459344,90.31167978,4.8,228.0233,2231,51
0.547518014,102.18137,4.8,432.8886,2232,51
1.27503458,92.16204816,4.8,274.5092,2233,51
1.817659645,62.59118117,4.8,265.5409,2234,51
1.151969759,71.99446119,4.8,420.4355,2235,51
1.1136913,80.09689313,4.8,307.42,2236,51
1.151656031,55.14216751,4.8,522.9963,2237,51
0.789433548,58.83693868,4.8,272.6518,2238,51
1.812750321,54.05952736,4.8,203.2111,2239,51
1.484591017,55.96288716,4.8,238.2027,2240,51
1.752746344,61.42783224,4.8,246.7284,2241,51
5.258062298,72.06826329,4.8,274.122,2242,51
1.864814806,59.80017241,4.8,270.7708,2243,51
2.015086183,56.33004766,4.8,218.1334,2244,51
1.876256154,63.68074967,4.8,281.2124,2245,51
2.174473927,68.86395293,4.8,258.5682,2246,51
0.986871273,84.91365702,4.8,291.7127,2247,51
0.574217379,95.43038419,4.8,136.088,2248,51
0.339093467,74.98163819,4.8,298.9396,2249,51
1.109556952,60.91087815,4.8,89.19601,2250,51
0.677332656,94.69396107,4.8,259.5523,2251,51
0.290109103,84.61339293,4.8,242.8009,2252,51
0.307760952,99.52924029,4.8,821.5139,2253,51
0.526264561,76.44736346,4.8,661.4196,2254,51
1.508139898,62.74692,4.8,156.3224,2255,51
0.51386428,76.91904901,4.8,325.5844,2256,51
0.82473834,69.48102204,4.8,146.4362,2257,51
0.703210307,73.00413552,4.8,120.869,2258,51
0.703473599,89.1485524,4.8,353.3482,2259,51
0.64864727,85.7083944,4.8,253.6669,2260,51
0.506972697,83.4315893,4.8,478.8921,2261,51
0.533558344,67.65907159,4.8,629.692,2262,51
1.088531691,68.95592738,4.8,309.0803,2263,51
2.00678994,81.96616246,4.8,256.9584,2264,51
0.482562313,85.90878598,4.8,523.1513,2265,51
1.849559732,56.50266436,4.8,377.0819,2266,51
0.863184012,59.96448858,4.8,363.2759,2267,51
2.927771246,68.44933937,4.8,421.7628,2268,51
0.62332631,83.81172634,4.8,327.6713,2269,51
0.373071643,67.02609345,4.8,504.4681,2270,51
0.701419574,81.04763384,4.8,293.7617,2271,51
0.622859484,153.3136015,5.1,243.39799,2272,52
0.77774062,153.3962164,5.1,206.55794,2273,52
0.632465461,149.8927441,5.1,248.68715,2274,52
0.783666265,64.68621404,5.1,209.85481,2275,52
0.503435588,84.70498728,5.1,576.61603,2276,52
0.555874154,175.8195513,5.1,416.52783,2277,52
1.371330451,88.76200998,5.1,228.0233,2278,52
2.00701726,66.42401167,5.1,432.8886,2279,52
2.340649243,71.69949165,5.1,274.5092,2280,52
1.388963664,87.5126241,5.1,333.0297,2281,52
1.274026887,105.2679272,5.1,265.5409,2282,52
1.15776347,91.83625678,5.1,420.4355,2283,52
1.370823837,84.56855519,5.1,307.42,2284,52
